	Date_________JDUT	mag_correction
0	61111.505056	1.1141659922662963
1	61111.506581	1.1140881554893862
2	61111.508105	1.1140103356298674
3	61111.50963	1.113932456904635
4	61111.511159	1.113854378131372
5	61111.512693	1.11377604828202
6	61111.514228	1.1136976601870383
7	61111.515756	1.1136195936274607
8	61111.517284	1.1135415312963755
9	61111.518814	1.1134633710257174
10	61111.52034	1.1133854193176465
11	61111.521867	1.113307385212243
12	61111.523393	1.1132293894834997
13	61111.524917	1.1131515001903656
14	61111.526445	1.113073410689768
15	61111.527971	1.1129954208654602
16	61111.529497	1.1129173886483663
17	61111.531024	1.112839309526307
18	61111.532549	1.1127613368917697
19	61111.534077	1.1126832151007033
20	61111.535602	1.1126052196962701
21	61111.53713	1.1125270521563921
22	61111.538689	1.1124473031274649
23	61111.54022	1.1123689907060315
24	61111.541758	1.1122903212294568
25	61111.543293	1.1122117575832695
26	61111.544825	1.1121333517546477
27	61111.546359	1.1120548478443626
28	61111.547887	1.1119766552433177
29	61111.549459	1.1118961846538036
30	61111.550999	1.1118173307366601
31	61111.552533	1.1117387883345873
32	61111.554065	1.1116603526100246
33	61111.5556	1.1115817659452418
34	61111.557133	1.1115032313848074
35	61111.558664	1.111424803558347
36	61111.560197	1.1113462775583833
37	61111.561734	1.1112675509623997
38	61111.563275	1.111188595202703
39	61111.564808	1.1111100255118653
40	61111.566366	1.1110301789084633
41	61111.567891	1.110952027824431
42	61111.569426	1.1108733685580268
43	61111.570967	1.1107943496924442
44	61111.5725	1.1107157446714542
45	61111.574033	1.1106371439431357
46	61111.575567	1.1105584962379147
47	61111.5771	1.1104798776322924
48	61111.578633	1.11040123273784
49	61111.580169	1.1103224382490522
50	61111.581703	1.110243750662551
51	61111.583237	1.1101650673783574
