	Date_________JDUT	mag_correction
0	61112.504988	-0.36622480398365553
1	61112.506516	-0.3663103062045636
2	61112.508041	-0.3663956716435244
3	61112.509569	-0.3664812147706116
4	61112.511094	-0.3665665859933924
5	61112.512622	-0.36665212119922064
6	61112.514146	-0.36673754112092727
7	61112.51567	-0.36682351181442496
8	61112.517195	-0.36690953496554735
9	61112.518721	-0.36699561056697205
10	61112.520253	-0.3670820206221308
11	61112.521776	-0.36716756842536014
12	61112.523302	-0.3672530644769636
13	61112.524827	-0.36733850054385164
14	61112.526354	-0.3674240446935988
15	61112.527891	-0.36751014887369315
16	61112.529425	-0.367596128996003
17	61112.530956	-0.36768193697273066
18	61112.532479	-0.3677672926121629
19	61112.534005	-0.3678528124230016
20	61112.535537	-0.36793902256894917
21	61112.537061	-0.3680250921140342
22	61112.538586	-0.368111214169468
23	61112.540112	-0.3681973887279073
24	61112.541636	-0.3682834463810245
25	61112.543169	-0.36836945160478973
26	61112.544697	-0.3684551609982012
27	61112.546221	-0.3685406420518391
28	61112.54775	-0.36862639957180043
29	61112.549281	-0.36871228873762774
30	61112.550811	-0.3687981479511393
31	61112.552353	-0.36888467652263457
32	61112.55388	-0.3689703593729525
33	61112.555408	-0.369056094347616
34	61112.556946	-0.36914299894436087
35	61112.558479	-0.3692296817824887
36	61112.560003	-0.36931585173285186
37	61112.561528	-0.36940207424709204
38	61112.563052	-0.36948803220102255
39	61112.564578	-0.3695737392064735
40	61112.566112	-0.36965989150831713
41	61112.567636	-0.3697454782009484
42	61112.56916	-0.36983106091672435
43	61112.570694	-0.36991775213155464
44	61112.57223	-0.37000467790792335
45	61112.57376	-0.37009126010789983
46	61112.575285	-0.37017755536454033
47	61112.576812	-0.37026380351045485
48	61112.578335	-0.37034941505510366
49	61112.579864	-0.37043535986942344
50	61112.5814	-0.37052169411253466
51	61112.586016	-0.37078121825836674
52	61112.587545	-0.3708671976981073
53	61112.58909	-0.37095407277716097
54	61112.595194	-0.3712994275911248
55	61112.596718	-0.3713857739198989
56	61112.598242	-0.3714717394422702
57	61112.599768	-0.3715576272170442
58	61112.601293	-0.3716434547023246
59	61112.602821	-0.37172944701204447
60	61112.604345	-0.37181521654452876
61	61112.605869	-0.3719010298992196
62	61112.607391	-0.37198672664115606
63	61112.608916	-0.3720725882937066
64	61112.610441	-0.3721584459372902
65	61112.613488	-0.372331027284013
66	61112.615011	-0.37241743116563564
67	61112.616537	-0.3725040012288996
68	61112.618061	-0.3725904518046663
69	61112.619588	-0.37267650528480956
70	61112.621112	-0.372762385683733
71	61112.62264	-0.37284848746186006
72	61112.624164	-0.37293435982485823
73	61112.625687	-0.37302019562586564
74	61112.62722	-0.3731066201165991
75	61112.628743	-0.37319247682125467
76	61112.630267	-0.3732783858836797
77	61112.631792	-0.37336434729643786
