	Date_________JDUT	mag_correction
0	61122.578859	-0.8577777531749309
1	61122.58109	-0.8578764930725564
2	61122.583314	-0.8579749182857186
3	61122.585542	-0.8580726818971273
4	61122.587761	-0.8581700384621704
5	61122.589993	-0.8582679604955082
6	61122.59222	-0.8583657074017014
7	61122.59444	-0.8584631493765056
8	61122.596673	-0.8585611570527806
9	61122.5989	-0.8586589385581552
10	61122.60115	-0.8587577388715896
11	61122.603372	-0.8588553047627862
12	61122.6056	-0.8589531648107932
13	61122.607827	-0.8590509957586677
14	61122.610053	-0.8591487778767806
15	61122.612283	-0.8592467595336063
16	61122.61451	-0.85934463038061
17	61122.616742	-0.8594427160391229
18	61122.618975	-0.8595408629535877
19	61122.621218	-0.8596394763467557
20	61122.62344	-0.8597371615604967
