1.323681	25427.750233	604.619243
1.327017	25358.808576	604.788707
1.330285	24580.518305	602.197342
1.333836	24689.112219	603.666281
1.337223	24681.411522	604.925045
1.341098	25385.424719	604.571089
1.344824	25660.570025	609.805300
1.348602	25239.742766	605.609832
1.352465	25292.496130	607.274714
1.356412	25988.720985	609.476732
1.360385	26410.559163	610.312819
1.364436	25731.457050	610.662002
1.368763	26379.287807	611.458592
1.481768	21003.005319	675.249403
1.475204	20619.692493	673.976964
1.468734	20333.751501	672.827398
1.462278	18544.820715	667.443858
1.455839	18915.093050	668.965160
1.449434	19527.601884	671.107307
1.443332	19501.211955	669.749859
1.437327	19065.082541	665.590832
1.431218	19274.286756	665.799152
1.425145	18362.473631	669.341855
1.419169	18683.333611	668.030656
1.413184	18624.923621	669.558107
1.407456	20035.499341	670.863869
1.401972	18344.976347	671.620170
1.396425	19453.011318	671.232614
1.364724	18582.084203	668.669057
1.359717	18275.318012	667.112716
1.354885	19224.713292	667.758816
