	Date_________JDUT	mag_correction
0	61116.499474	-0.5760754466504953
1	61116.501687	-0.576186701553233
2	61116.503915	-0.5762985046093462
3	61116.506137	-0.5764100000050781
4	61116.510605	-0.576635758286723
5	61116.512827	-0.5767481948572334
6	61116.51728	-0.576973601356956
7	61116.519494	-0.5770856772474473
8	61116.521716	-0.5771981773835742
9	61116.523938	-0.5773107101460169
10	61116.526167	-0.5774235908017902
11	61116.528391	-0.577536229857423
12	61116.530614	-0.5776488594957918
13	61116.532836	-0.5777614318697591
14	61116.535056	-0.5778739063631655
15	61116.537283	-0.5779867857529424
16	61116.539503	-0.578099303732879
17	61116.541726	-0.5782119689614335
18	61116.543945	-0.5783244904645561
19	61116.54617	-0.578437309596588
20	61116.548396	-0.578550172800294
21	61116.555056	-0.5788880073715823
22	61116.557278	-0.5790014585528408
23	61116.55951	-0.579115631918947
24	61116.561733	-0.5792293382603593
25	61116.563954	-0.5793423929913664
26	61116.566174	-0.5794551040539884
27	61116.568395	-0.5795678592609883
28	61116.570621	-0.5796808981389419
29	61116.572843	-0.5797937597283342
30	61116.578714	-0.5800920044382535
31	61116.58094	-0.5802051140451592
32	61116.583165	-0.5803181661709432
33	61116.585385	-0.5804310211798756
34	61116.587605	-0.5805438747599623
35	61116.589824	-0.5806566708651166
36	61116.592049	-0.5807698200383956
37	61116.594271	-0.5808828239882398
38	61116.596495	-0.5809959229783305
39	61116.598735	-0.5811098753859526
40	61116.600949	-0.5812225205649655
41	61116.603167	-0.5813353626165764
42	61116.605386	-0.5814482861364625
43	61116.607605	-0.5815612335303681
44	61116.609826	-0.5816742760545778
45	61116.612067	-0.5817883586886553
46	61116.614308	-0.5819024734167015
47	61116.616527	-0.5820154611737006
48	61116.618769	-0.5821296346534615
49	61116.620988	-0.5822426754760799
50	61116.623224	-0.5823565755635515
51	61116.625451	-0.5824698415247951
52	61116.627691	-0.5825830927448792
53	61116.629906	-0.5826950733062007
54	61116.632126	-0.5828073786332011
55	61116.634364	-0.5829214781693686
56	61116.636608	-0.5830358767695828
57	61116.638825	-0.5831488921978808
58	61116.641043	-0.5832620136654458
59	61116.643261	-0.583375130272671
60	61116.645475	-0.5834880362104331
61	61116.647723	-0.5836027223274767
62	61116.649938	-0.5837157280814171
63	61116.652158	-0.5838289822254503
64	61116.654398	-0.5839426396851929
65	61116.656619	-0.5840550949030727
66	61116.658855	-0.5841683028240059
67	61116.661075	-0.5842812770213441
68	61116.663295	-0.5843946182957903
69	61116.665512	-0.584507799698257
70	61116.667728	-0.5846205222357419
71	61116.66995	-0.5847331056802004
72	61116.67219	-0.5848465943216952
73	61116.674406	-0.5849592017620351
74	61116.676625	-0.585072566265216
75	61116.678845	-0.5851859751240738
76	61116.681083	-0.585300096559933
77	61116.683304	-0.5854127002120868
78	61116.685542	-0.5855261589360097
79	61116.687759	-0.5856386571345463
80	61116.689983	-0.5857523444380268
81	61116.692206	-0.585865973858905
82	61116.694445	-0.5859804140781575
83	61116.705534	-0.5865429619963236
84	61116.707771	-0.5866564561134
85	61116.709986	-0.586768862194377
86	61116.7122	-0.5868812226722969
87	61116.714425	-0.586994134631167
88	61116.716663	-0.5871077273436281
89	61116.718878	-0.5872201628883328
90	61116.721099	-0.5873328962429323
