	Date_________JDUT	mag_correction
0	61106.504392	-0.00595832798793916
1	61106.505579	-0.006036345104728946
2	61106.506757	-0.006113767015710536
3	61106.507936	-0.006191693735792869
4	61106.509131	-0.0062707590761859056
5	61106.510313	-0.006348960585636831
6	61106.511494	-0.006427092254009725
7	61106.512671	-0.006504955633355625
8	61106.513858	-0.006583476853799786
9	61106.515037	-0.006661511926274066
10	61106.51622	-0.006739809321321566
11	61106.5174	-0.0068179044788079235
12	61106.51858	-0.00689599596074042
13	61106.519764	-0.006974348464353852
14	61106.520945	-0.007052457972795079
15	61106.522131	-0.007130502288962726
16	61106.523315	-0.007208411288412986
17	61106.524494	-0.0072859875997592916
18	61106.525675	-0.007363691826404173
19	61106.527043	-0.007453695165451135
20	61106.528223	-0.007531525655232407
21	61106.5294	-0.007609483839057685
22	61106.53058	-0.007687637048242824
23	61106.531758	-0.007765654120746923
24	61106.532963	-0.007845455563395332
25	61106.534149	-0.007923994976665627
26	61106.535342	-0.008003020936540484
27	61106.53653	-0.008081736576529552
28	61106.537716	-0.00816031597156086
29	61106.538918	-0.008239951659873457
30	61106.540127	-0.008320047258803198
31	61106.549586	-0.008946957675645573
32	61106.550767	-0.009025269149565807
33	61106.551946	-0.009103444313805609
34	61106.553126	-0.009181682092539667
35	61106.554306	-0.009259916178264493
36	61106.555496	-0.009338809525279101
37	61106.556676	-0.009417086518517248
38	61106.557857	-0.009495428822904772
39	61106.559037	-0.009573701092631559
40	61106.560219	-0.009652102320777178
41	61106.561404	-0.009730698813536165
42	61106.562585	-0.009809030145518038
43	61106.563793	-0.00988919926665277
44	61106.565005	-0.009969629949384995
45	61106.566181	-0.010047667870145771
46	61106.567365	-0.010126232947482938
47	61106.568545	-0.010204528895536136
48	61106.569726	-0.010282900345045975
49	61106.570906	-0.010361242755936528
50	61106.572093	-0.010440046171679818
51	61106.573272	-0.010518314766214454
52	61106.574452	-0.010596646043374625
53	61106.575645	-0.01067583652648163
54	61106.576855	-0.010756172995101343
55	61106.578037	-0.010834680043410705
56	61106.57924	-0.010914578065463365
57	61106.580426	-0.01099334324823209
58	61106.581606	-0.011071706238335421
59	61106.582785	-0.011149999115916742
60	61106.583973	-0.011228915375115944
61	61106.585174	-0.01130871690966928
62	61106.586356	-0.011387252216530364
63	61106.587541	-0.011465983112313394
64	61106.58872	-0.011544311655250272
65	61106.5899	-0.011622702924501516
66	61106.591078	-0.011700994572046985
67	61106.592267	-0.011780031145809833
68	61106.596803	-0.012081518691719362
69	61106.59798	-0.012159774595626338
70	61106.59918	-0.012239575629719557
71	61106.60036	-0.012318042894390535
72	61106.601541	-0.012396572932254601
73	61106.602757	-0.012477426384506218
74	61106.603934	-0.012555682913299782
75	61106.605137	-0.012635709025026864
76	61106.606315	-0.012714078831571163
77	61106.607491	-0.012792311880430285
78	61106.608671	-0.01287080730994683
79	61106.60985	-0.012949232498979502
80	61106.614579	-0.013263919780793776
81	61106.615759	-0.013342446985372902
82	61106.616937	-0.013420837374986894
83	61106.618116	-0.013499293350668129
84	61106.619304	-0.013578395923305342
85	61106.620483	-0.013656895493465271
86	61106.621664	-0.013735524491438333
87	61106.622853	-0.01381468234015748
88	61106.624033	-0.013893237266942249
89	61106.625215	-0.013971931339540111
