	Date_________JDUT	mag_correction
0	61100.719802	0.7142066821961375
1	61100.720313	0.7142175156445831
2	61100.720812	0.7142280964255217
3	61100.721314	0.7142387425515637
4	61100.721822	0.7142495176917305
5	61100.72232	0.7142600736221243
6	61100.722834	0.714270933195891
7	61100.723334	0.7142814987354362
8	61100.723819	0.7142917489593612
9	61100.724345	0.714302867534724
10	61100.724822	0.7143129520022709
11	61100.725307	0.7143232072138153
12	61100.725795	0.7143335275003413
13	61100.726295	0.7143441032716151
14	61100.726777	0.7143542999508661
15	61100.727257	0.714364455915868
16	61100.727737	0.7143746134735378
17	61100.728214	0.7143847091241058
18	61100.728706	0.7143951238956259
19	61100.729185	0.7144052634089038
20	61100.729685	0.7144158051163756
21	61100.730169	0.714426011138162
22	61100.730667	0.7144365140686015
23	61100.731167	0.7144470609070912
24	61100.731646	0.7144571664022266
25	61100.732123	0.7144672312821967
26	61100.732623	0.7144777831623708
27	61100.7331	0.714487851269642
28	61100.733609	0.714498596543645
29	61100.73409	0.7145087523708462
30	61100.734574	0.7145189731576214
31	61100.735052	0.714529068832849
32	61100.735536	0.7145392928444136
33	61100.736016	0.7145494339626699
34	61100.736498	0.7145595830782241
35	61100.736976	0.7145696408173694
36	61100.737458	0.7145797843271051
37	61100.737957	0.7145902872936984
38	61100.738465	0.7146009814676797
39	61100.738943	0.7146110457310475
40	61100.739423	0.7146211537000215
41	61100.739921	0.7146316424077914
42	61100.740419	0.7146421328366936
43	61100.740918	0.714652646057085
44	61100.741396	0.7146627184577701
45	61100.741877	0.7146728556752797
46	61100.742377	0.7146833950255895
47	61100.742854	0.7146934511829321
48	61100.74336	0.7147040919283836
49	61100.744909	0.7147366193334472
50	61100.745419	0.7147473324592033
51	61100.745898	0.7147573960421707
52	61100.746398	0.7147679025280536
53	61100.7469	0.7147784527887355
54	61100.747378	0.714788500283468
55	61100.747855	0.7147985283423497
56	61100.748356	0.7148090626613466
57	61100.748836	0.7148191570596731
58	61100.749314	0.7148292109904384
59	61100.749794	0.7148393085870213
60	61100.750301	0.7148498223266029
61	61100.750778	0.7148596166895262
62	61100.751256	0.7148694331716638
63	61100.751742	0.7148794155740257
64	61100.752219	0.7148892147131374
65	61100.752699	0.7148990770779635
66	61100.75318	0.7149089615956241
67	61100.753663	0.7149188888310003
68	61100.754144	0.7149287765708232
69	61100.754627	0.714938707041987
70	61100.75514	0.7149492560879984
71	61100.755619	0.7149591076282245
72	61100.7561	0.7149690019067394
73	61100.75659	0.7149790829707903
74	61100.757071	0.7149890210689644
75	61100.757552	0.7149990744131711
76	61100.75803	0.7150090666548021
77	61100.758507	0.7150190395827043
78	61100.758986	0.7150290559246095
79	61100.759464	0.7150390529527113
80	61100.75998	0.7150498465144146
81	61100.76048	0.7150603071656649
82	61100.760956	0.7150702673279465
83	61100.761437	0.7150803337211498
84	61100.761916	0.7150903598639395
85	61100.762395	0.7151003876089774
86	61100.762873	0.7151103960168337
87	61100.763352	0.7151204269635945
88	61100.763829	0.7151304176199675
89	61100.764311	0.7151404742011802
90	61100.764805	0.715150776963843
91	61100.765283	0.7151607476593365
92	61100.76576	0.7151706990894013
93	61100.76627	0.7151813407442875
94	61100.766747	0.7151912954688346
95	61100.767226	0.7152012935345353
96	61100.767709	0.7152113767170785
97	61100.768188	0.7152213780075145
98	61100.768666	0.7152313600191205
99	61100.769145	0.7152413645175357
100	61100.769623	0.7152513497306534
101	61100.770103	0.7152613783321107
102	61100.77058	0.71527134585214
103	61100.771082	0.715281710162305
104	61100.772544	0.7153115268994268
105	61100.773023	0.7153212991084588
106	61100.773501	0.7153310525156498
107	61100.77398	0.7153408279301381
108	61100.774463	0.7153506866013453
109	61100.774941	0.7153604448221178
110	61100.77542	0.7153702250603706
111	61100.775904	0.7153801090188372
112	61100.776382	0.7153898720567256
113	61100.776859	0.7153996162630085
114	61100.777369	0.7154100363571898
115	61100.777847	0.7154197976221479
116	61100.778356	0.7154301517510289
117	61100.778834	0.715439876927527
118	61100.779313	0.7154496240558119
119	61100.779801	0.7154595559775951
120	61100.780279	0.7154692859943383
121	61100.780764	0.7154791601374182
122	61100.78124	0.7154888526516054
123	61100.781718	0.7154985874886899
124	61100.782227	0.7155089554250569
125	61100.782704	0.7155186731940633
126	61100.783182	0.7155284129355812
127	61100.783662	0.7155381950406217
128	61100.78414	0.715547937991653
129	61100.784621	0.7155577437073555
130	61100.785099	0.7155674535287633
131	61100.785576	0.7155771348926847
132	61100.786055	0.7155868584569516
133	61100.786533	0.7155965633277621
134	61100.789497	0.7156567774701836
135	61100.789981	0.7156666158691525
136	61100.790487	0.7156769032270929
137	61100.790964	0.7156866026401245
138	61100.791443	0.7156963443297508
139	61100.791953	0.7157066906569429
140	61100.79243	0.7157163490086416
141	61100.792908	0.7157260292145522
142	61100.793388	0.7157357515411955
143	61100.793864	0.7157453944496879
144	61100.794341	0.7157550592158815
145	61100.79482	0.7157647661165005
146	61100.795299	0.715774474631665
147	61100.795778	0.7157841847617075
148	61100.796255	0.7157938559530639
149	61100.796739	0.7158036707063322
150	61100.797217	0.7158133654074113
151	61100.797694	0.7158230414297848
152	61100.798204	0.7158333886339245
153	61100.798681	0.715843061248675
154	61100.799164	0.7158528175197039
155	61100.799642	0.7158624744137989
156	61100.800119	0.7158721127112879
157	61100.800618	0.7158821972595877
158	61100.801095	0.7158918388400448
159	61100.801573	0.7159015022429069
160	61100.80205	0.7159111470358437
161	61100.802528	0.7159208136581436
162	61100.80301	0.7159305628043766
163	61100.803489	0.7159402528943499
164	61100.803968	0.7159499446026818
165	61100.804478	0.7159602653192221
166	61100.804955	0.7159699198850717
167	61100.805433	0.7159795963010007
168	61100.80591	0.7159892201259632
169	61100.806387	0.71599883381789
170	61100.806891	0.7160089934280913
171	61100.807371	0.7160186709161038
172	61100.807851	0.7160283500320921
173	61100.80833	0.7160380106064725
174	61100.80881	0.7160476929755752
175	61100.809331	0.7160582042230035
