61093.421549	0.429079	0.002720
61093.422098	0.426936	0.002711
61093.422587	0.434024	0.002731
61093.423130	0.432970	0.002739
61093.423673	0.433556	0.002736
61093.424214	0.438949	0.002754
61093.424747	0.432379	0.002736
61093.425277	0.434592	0.002733
61093.452852	0.449605	0.002708
61093.453388	0.448285	0.002700
61093.453928	0.455871	0.002729
61093.454471	0.453920	0.002716
61093.454959	0.451770	0.002718
61093.455462	0.456319	0.002738
61093.455958	0.448586	0.002692
61093.456500	0.458757	0.002745
61093.457049	0.458514	0.002766
61093.457585	0.454741	0.002741
61093.458103	0.456752	0.002739
61093.458644	0.449768	0.002709
61093.459143	0.451084	0.002722
61093.459681	0.455079	0.002729
61093.460187	0.453925	0.002728
61093.460677	0.450467	0.002716
61093.461171	0.455837	0.002749
61093.461659	0.458985	0.002752
61093.462194	0.457245	0.002755
61093.462724	0.459035	0.002756
61093.463266	0.457484	0.002764
61093.463756	0.456579	0.002753
61093.464286	0.459479	0.002763
61093.464818	0.459389	0.002749
61093.465305	0.453565	0.002740
61093.465812	0.452807	0.002732
61093.466344	0.456371	0.002757
61093.466878	0.459702	0.002756
61093.468428	0.451744	0.002715
61093.468958	0.460951	0.002766
61093.469437	0.455605	0.002743
61093.469943	0.459345	0.002757
61093.470489	0.455687	0.002744
61093.470977	0.455192	0.002751
61093.471516	0.453357	0.002728
61093.472014	0.451671	0.002717
61093.472552	0.453815	0.002730
61093.473085	0.457797	0.002750
61093.473625	0.452014	0.002718
61093.474159	0.452588	0.002731
61093.474689	0.451685	0.002729
61093.475178	0.451261	0.002721
61093.475664	0.454831	0.002741
61093.476195	0.457739	0.002750
61093.476729	0.454995	0.002734
61093.477258	0.452513	0.002736
61093.477794	0.454501	0.002740
61093.478321	0.451502	0.002719
61093.478856	0.450860	0.002714
61093.479387	0.454401	0.002735
61093.479920	0.453945	0.002734
61093.480412	0.456092	0.002738
61093.480941	0.452758	0.002724
61093.481470	0.453316	0.002729
61093.481959	0.448620	0.002720
61093.482491	0.448403	0.002718
61093.483021	0.453981	0.002728
61093.483555	0.450222	0.002713
61093.484057	0.448579	0.002709
61093.484547	0.445775	0.002696
61093.485087	0.449960	0.002720
61093.485629	0.458654	0.002761
61093.486163	0.450398	0.002718
61093.486703	0.452939	0.002740
61093.487181	0.446688	0.002705
61093.487711	0.451366	0.002727
61093.488244	0.445455	0.002698
61093.488777	0.447606	0.002713
61093.489319	0.447556	0.002711
61093.489862	0.447471	0.002706
61093.490395	0.447445	0.002701
61093.490927	0.441186	0.002680
61093.491459	0.451005	0.002739
61093.491993	0.442665	0.002695
61093.492536	0.448975	0.002723
61093.493080	0.444642	0.002707
61093.637216	0.293926	0.004743
61093.637721	0.297056	0.004777
61093.638261	0.308680	0.004805
61093.638744	0.300297	0.004885
61093.639286	0.306244	0.004848
61093.639780	0.294573	0.004771
61093.640317	0.300734	0.004801
61093.640806	0.302603	0.004837
61093.641347	0.313570	0.004908
61093.641835	0.305998	0.004872
61093.642379	0.302594	0.004869
61093.642871	0.300035	0.004842
61093.643408	0.300135	0.004835
61093.643895	0.307970	0.004971
61093.644436	0.308812	0.004936
61093.644931	0.305399	0.004912
61093.645466	0.297774	0.004929
61093.646005	0.314299	0.005018
61093.646542	0.314899	0.005076
61093.647080	0.306578	0.004992
61093.647619	0.306918	0.004956
61093.648113	0.312031	0.005042
61093.648653	0.312814	0.005013
61093.649198	0.305424	0.005016
61093.649737	0.308356	0.005030
61093.650232	0.314408	0.005066
61093.650770	0.313144	0.005068
61093.651256	0.302163	0.004938
61093.651798	0.305464	0.005018
61093.652291	0.321375	0.005114
61093.652791	0.309126	0.005099
61093.653286	0.316255	0.005059
61093.653825	0.314445	0.005139
61093.654312	0.306272	0.005055
61093.654855	0.310153	0.005108
61093.655394	0.318222	0.005209
61093.655931	0.320348	0.005258
61093.656416	0.314860	0.005146
61093.656953	0.312568	0.005140
