2461095.395833333,*,m, 08 02 13.60, +31 33 37.6,  161.9721,  -288.624,    n.a.,   n.a.,   15.655,   n.a.,   1.077798470877, 16.6107193,  0.11207367161836, 17.5726639,   36.1600,   58.7,  43.2766,
2461095.402777778,*,r, 08 02 15.72, +31 32 49.6,  161.0108,  -288.396,    n.a.,   n.a.,   15.656,   n.a.,   1.077865086473, 16.6097338,  0.11214416396936, 17.5790911,   36.1525,   58.6,  43.3250,
2461095.409722222,*,m, 08 02 17.82, +31 32 01.7,  160.0614,  -288.185,  35.086,  5.266,   15.657,   n.a.,   1.077931698115, 16.6087483,  0.11221468335579, 17.5861443,   36.1450,   58.6,  43.3733,
2461095.416666667,*,m, 08 02 19.91, +31 31 13.7,  159.1253,  -287.992,  20.926,  3.140,   15.659,   n.a.,   1.077998305802, 16.6077627,  0.11228523227140, 17.5938149,   36.1376,   58.5,  43.4212,
2461095.423611111,*,m, 08 02 21.99, +31 30 25.8,  158.2039,  -287.814,  14.025,  2.105,   15.660,   n.a.,   1.078064909536, 16.6067772,  0.11235581317314, 17.6020931,   36.1302,   58.5,  43.4691,
2461095.430555556,*,m, 08 02 24.05, +31 29 37.9,  157.2986,  -287.654,  10.338,  1.552,   15.661,   n.a.,   1.078131509315, 16.6057917,  0.11242642847641, 17.6109680,   36.1229,   58.4,  43.5168,
2461095.437500000,*,m, 08 02 26.11, +31 28 50.1,  156.4105,  -287.508,   8.139,  1.221,   15.663,   n.a.,   1.078198105140, 16.6048062,  0.11249708055042, 17.6204274,   36.1156,   58.4,  43.5644,
2461095.444444444,*,m, 08 02 28.15, +31 28 02.2,  155.5410,  -287.379,   6.707,  1.006,   15.664,   n.a.,   1.078264697010, 16.6038206,  0.11256777171362, 17.6304582,   36.1084,   58.3,  43.6121,
2461095.451388889,*,m, 08 02 30.18, +31 27 14.4,  154.6913,  -287.264,   5.711,  0.857,   15.665,   n.a.,   1.078331284926, 16.6028351,  0.11263850422926, 17.6410461,   36.1012,   58.3,  43.6599,
2461095.458333333,*,m, 08 02 32.20, +31 26 26.6,  153.8625,  -287.163,   4.985,  0.748,   15.667,   n.a.,   1.078397868886, 16.6018495,  0.11270928030104, 17.6521756,   36.0940,   58.2,  43.7077,
2461095.465277778,*,m, 08 02 34.21, +31 25 38.8,  153.0559,  -287.076,   4.434,  0.665,   15.668,   n.a.,   1.078464448891, 16.6008640,  0.11278010206884, 17.6638303,   36.0869,   58.1,  43.7557,
2461095.472222222,*,m, 08 02 36.20, +31 24 51.1,  152.2724,  -287.003,   4.005,  0.601,   15.669,   n.a.,   1.078531024941, 16.5998784,  0.11285097160461, 17.6759929,   36.0798,   58.1,  43.8040,
2461095.479166667,C,m, 08 02 38.19, +31 24 03.3,  151.5133,  -286.943,   3.663,  0.550,   15.670,   n.a.,   1.078597597036, 16.5988928,  0.11292189090834, 17.6886448,   36.0727,   58.0,  43.8526,
2461095.486111111,C,m, 08 02 40.17, +31 23 15.5,  150.7794,  -286.895,   3.385,  0.508,   15.672,   n.a.,   1.078664165175, 16.5979073,  0.11299286190424, 17.7017667,   36.0657,   58.0,  43.9015,
2461095.493055556,N,m, 08 02 42.14, +31 22 27.8,  150.0718,  -286.858,   3.155,  0.474,   15.673,   n.a.,   1.078730729358, 16.5969217,  0.11306388643700, 17.7153383,   36.0587,   57.9,  43.9508,
2461095.500000000,N,m, 08 02 44.09, +31 21 40.1,  149.3913,  -286.833,   2.964,  0.445,   15.674,   n.a.,   1.078797289586, 16.5959361,  0.11313496626820, 17.7293385,   36.0517,   57.9,  44.0006,
2461095.506944444,N,m, 08 02 46.04, +31 20 52.3,  148.7389,  -286.818,   2.803,  0.421,   15.676,   n.a.,   1.078863845858, 16.5949505,  0.11320610307295, 17.7437453,   36.0448,   57.8,  44.0508,
2461095.513888889,A,m, 08 02 47.98, +31 20 04.6,  148.1153,  -286.812,   2.667,  0.400,   15.677,   n.a.,   1.078930398174, 16.5939649,  0.11327729843657, 17.7585359,   36.0378,   57.8,  44.1017,
2461095.520833333,A,m, 08 02 49.92, +31 19 16.9,  147.5213,  -286.816,   2.550,  0.383,   15.678,   n.a.,   1.078996946534, 16.5929793,  0.11334855385157, 17.7736868,   36.0310,   57.7,  44.1531,
2461095.527777778,A,m, 08 02 51.84, +31 18 29.1,  146.9576,  -286.828,   2.451,  0.368,   15.680,   n.a.,   1.079063490937, 16.5919937,  0.11341987071473, 17.7891738,   36.0241,   57.7,  44.2052,
2461095.534722222, ,m, 08 02 53.76, +31 17 41.4,  146.4248,  -286.848,   2.366,  0.355,   15.681,   n.a.,   1.079130031385, 16.5910081,  0.11349125032434, 17.8049720,   36.0173,   57.6,  44.2581,
2461095.541666667, ,m, 08 02 55.67, +31 16 53.6,  145.9235,  -286.875,   2.293,  0.344,   15.682,   n.a.,   1.079196567876, 16.5900225,  0.11356269387774, 17.8210560,   36.0105,   57.5,  44.3116,
2461095.548611111, ,m, 08 02 57.57, +31 16 05.9,  145.4542,  -286.908,   2.231,  0.335,   15.684,   n.a.,   1.079263100410, 16.5890369,  0.11363420246890, 17.8373996,   36.0037,   57.5,  44.3660,
2461095.555555556, ,m, 08 02 59.47, +31 15 18.1,  145.0174,  -286.946,   2.178,  0.327,   15.685,   n.a.,   1.079329628988, 16.5880512,  0.11370577708633, 17.8539764,   35.9969,   57.4,  44.4213,
2461095.562500000, ,m, 08 03 01.36, +31 14 30.4,  144.6135,  -286.990,   2.134,  0.320,   15.686,   n.a.,   1.079396153610, 16.5870656,  0.11377741861110, 17.8707594,   35.9902,   57.4,  44.4774,
2461095.569444444, ,m, 08 03 03.25, +31 13 42.6,  144.2428,  -287.037,   2.097,  0.315,   15.687,   n.a.,   1.079462674275, 16.5860800,  0.11384912781512, 17.8877210,   35.9834,   57.3,  44.5344,
2461095.576388889, ,m, 08 03 05.13, +31 12 54.8,  143.9056,  -287.088,   2.068,  0.310,   15.689,   n.a.,   1.079529190983, 16.5850943,  0.11392090535961, 17.9048336,   35.9767,   57.2,  44.5925,
2461095.583333333, ,m, 08 03 07.01, +31 12 07.0,  143.6021,  -287.141,   2.045,  0.307,   15.690,   n.a.,   1.079595703734, 16.5841087,  0.11399275179373, 17.9220691,   35.9700,   57.2,  44.6515,
2461095.590277778, ,m, 08 03 08.88, +31 11 19.3,  143.3324,  -287.196,   2.029,  0.304,   15.691,   n.a.,   1.079662212529, 16.5831230,  0.11406466755355, 17.9393991,   35.9633,   57.1,  44.7116,
2461095.597222222, ,m, 08 03 10.75, +31 10 31.4,  143.0966,  -287.252,   2.018,  0.303,   15.693,   n.a.,   1.079728717367, 16.5821374,  0.11413665296108, 17.9567951,   35.9566,   57.0,  44.7727,
2461095.604166667, ,m, 08 03 12.62, +31 09 43.6,  142.8948,  -287.308,   2.013,  0.302,   15.694,   n.a.,   1.079795218248, 16.5811517,  0.11420870822366, 17.9742285,   35.9500,   57.0,  44.8350,
2461095.611111111, ,t, 08 03 14.48, +31 08 55.8,  142.7269,  -287.364,   2.014,  0.302,   15.695,   n.a.,   1.079861715172, 16.5801660,  0.11428083343345, 17.9916705,   35.9433,   56.9,  44.8984,
2461095.618055556, ,m, 08 03 16.34, +31 08 08.0,  142.5928,  -287.418,   2.021,  0.303,   15.697,   n.a.,   1.079928208139, 16.5791804,  0.11435302856719, 18.0090922,   35.9366,   56.8,  44.9630,
2461095.625000000, ,m, 08 03 18.20, +31 07 20.1,  142.4923,  -287.471,   2.034,  0.305,   15.698,   n.a.,   1.079994697149, 16.5781947,  0.11442529348627, 18.0264651,   35.9300,   56.8,  45.0287,
2461095.631944444, ,m, 08 03 20.06, +31 06 32.3,  142.4251,  -287.521,   2.052,  0.308,   15.699,   n.a.,   1.080061182202, 16.5772090,  0.11449762793682, 18.0437603,   35.9233,   56.7,  45.0957,
2461095.638888889, ,m, 08 03 21.92, +31 05 44.4,  142.3911,  -287.567,   2.077,  0.312,   15.701,   n.a.,   1.080127663299, 16.5762233,  0.11457003155023, 18.0609493,   35.9167,   56.6,  45.1639,
2461095.645833333, , , 08 03 23.78, +31 04 56.6,  142.3898,  -287.609,   2.109,  0.317,   15.702,   n.a.,   1.080194140438, 16.5752376,  0.11464250384370, 18.0780039,   35.9100,   56.5,  45.2333,
2461095.652777778, , , 08 03 25.63, +31 04 08.7,  142.4207,  -287.646,   2.148,  0.322,   15.703,   n.a.,   1.080260613621, 16.5742519,  0.11471504422119, 18.0948957,   35.9034,   56.5,  45.3040,
2461095.659722222, , , 08 03 27.49, +31 03 20.8,  142.4835,  -287.678,   2.195,  0.329,   15.705,   n.a.,   1.080327082846, 16.5732662,  0.11478765197445, 18.1115971,   35.8968,   56.4,  45.3760,
2461095.666666667, , , 08 03 29.35, +31 02 32.9,  142.5776,  -287.703,   2.251,  0.338,   15.706,   n.a.,   1.080393548115, 16.5722805,  0.11486032628432, 18.1280806,   35.8901,   56.3,  45.4493,
2461095.673611111, , , 08 03 31.21, +31 01 45.0,  142.7024,  -287.722,   2.317,  0.348,   15.707,   n.a.,   1.080460009427, 16.5712948,  0.11493306622223, 18.1443190,   35.8835,   56.2,  45.5239,
2461095.680555556, , , 08 03 33.07, +31 00 57.2,  142.8571,  -287.732,   2.394,  0.359,   15.709,   n.a.,   1.080526466782, 16.5703091,  0.11500587075194, 18.1602858,   35.8768,   56.2,  45.5998,
2461095.687500000, , , 08 03 34.93, +31 00 09.3,  143.0412,  -287.735,   2.484,  0.373,   15.710,   n.a.,   1.080592920181, 16.5693234,  0.11507873873143, 18.1759548,   35.8701,   56.1,  45.6770,
2461095.694444444, , , 08 03 36.80, +30 59 21.4,  143.2538,  -287.729,   2.589,  0.389,   15.711,   n.a.,   1.080659369622, 16.5683377,  0.11515166891504, 18.1913006,   35.8635,   56.0,  45.7555,
2461095.701388889, , , 08 03 38.66, +30 58 33.5,  143.4942,  -287.713,   2.712,  0.407,   15.713,   n.a.,   1.080725815108, 16.5673519,  0.11522465995579, 18.2062980,   35.8568,   55.9,  45.8353,
2461095.708333333, , , 08 03 40.53, +30 57 45.6,  143.7614,  -287.687,   2.857,  0.429,   15.714,   n.a.,   1.080792256636, 16.5663662,  0.11529771040788, 18.2209229,   35.8501,   55.8,  45.9165,
2461095.715277778, , , 08 03 42.41, +30 56 57.7,  144.0546,  -287.650,   3.028,  0.454,   15.715,   n.a.,   1.080858694208, 16.5653805,  0.11537081872943, 18.2351516,   35.8434,   55.7,  45.9989,
2461095.722222222, , , 08 03 44.29, +30 56 09.8,  144.3727,  -287.603,   3.232,  0.485,   15.716,   n.a.,   1.080925127824, 16.5643947,  0.11544398328533, 18.2489613,   35.8367,   55.6,  46.0826,
2461095.729166667, , , 08 03 46.17, +30 55 22.0,  144.7148,  -287.543,   3.478,  0.522,   15.718,   n.a.,   1.080991557483, 16.5634090,  0.11551720235032, 18.2623298,   35.8300,   55.5,  46.1676,
2461095.736111111, , , 08 03 48.05, +30 54 34.1,  145.0798,  -287.472,   3.778,  0.567,   15.719,   n.a.,   1.081057983186, 16.5624232,  0.11559047411224, 18.2752359,   35.8233,   55.4,  46.2539,
2461095.743055556, , , 08 03 49.95, +30 53 46.3,  145.4667,  -287.388,   4.149,  0.623,   15.720,   n.a.,   1.081124404933, 16.5614375,  0.11566379667544, 18.2876593,   35.8165,   55.4,  46.3415,
2461095.750000000, , , 08 03 51.84, +30 52 58.5,  145.8742,  -287.290,   4.618,  0.693,   15.722,   n.a.,   1.081190822724, 16.5604517,  0.11573716806433, 18.2995805,   35.8098,   55.3,  46.4303,
2461095.756944444, , , 08 03 53.74, +30 52 10.7,  146.3012,  -287.180,   5.226,  0.784,   15.723,   n.a.,   1.081257236558, 16.5594659,  0.11581058622708, 18.3109809,   35.8030,   55.2,  46.5203,
2461095.763888889, , , 08 03 55.65, +30 51 22.9,  146.7466,  -287.055,   6.040,  0.906,   15.724,   n.a.,   1.081323646437, 16.5584801,  0.11588404903956, 18.3218430,   35.7962,   55.1,  46.6115,
2461095.770833333, , , 08 03 57.56, +30 50 35.1,  147.2089,  -286.916,   7.174,  1.077,   15.726,   n.a.,   1.081390052360, 16.5574944,  0.11595755430927, 18.3321502,   35.7894,   55.0,  46.7039,
2461095.777777778, , , 08 03 59.48, +30 49 47.4,  147.6871,  -286.763,   8.845,  1.327,   15.727,   n.a.,   1.081456454327, 16.5565086,  0.11603109977950, 18.3418872,   35.7826,   54.9,  46.7975,
2461095.784722222, , , 08 04 01.40, +30 48 59.7,  148.1798,  -286.594,  11.492,  1.725,   15.728,   n.a.,   1.081522852339, 16.5555228,  0.11610468313361, 18.3510394,   35.7758,   54.8,  46.8922,
2461095.791666667, , , 08 04 03.33, +30 48 12.0,  148.6857,  -286.411,  16.116,  2.419,   15.730,   n.a.,   1.081589246395, 16.5545370,  0.11617830199936, 18.3595936,   35.7689,   54.7,  46.9880,
2461095.798611111, , , 08 04 05.27, +30 47 24.3,  149.2034,  -286.212,  25.168,  3.777,   15.731,   n.a.,   1.081655636496, 16.5535512,  0.11625195395346, 18.3675376,   35.7621,   54.5,  47.0849,
2461095.805555556, , , 08 04 07.21, +30 46 36.7,  149.7315,  -285.998,    n.a.,   n.a.,   15.732,   n.a.,   1.081722022642, 16.5525654,  0.11632563652607, 18.3748604,   35.7552,   54.4,  47.1828,
2461095.812500000, ,s, 08 04 09.16, +30 45 49.1,  150.2688,  -285.768,    n.a.,   n.a.,   15.734,   n.a.,   1.081788404833, 16.5515796,  0.11639934720551, 18.3815521,   35.7483,   54.3,  47.2817,
2461095.819444444, , , 08 04 11.12, +30 45 01.6,  150.8137,  -285.522,    n.a.,   n.a.,   15.735,   n.a.,   1.081854783068, 16.5505938,  0.11647308344305, 18.3876042,   35.7414,   54.2,  47.3816,
2461095.826388889, , , 08 04 13.08, +30 44 14.1,  151.3649,  -285.260,    n.a.,   n.a.,   15.736,   n.a.,   1.081921157349, 16.5496080,  0.11654684265761, 18.3930091,   35.7344,   54.1,  47.4825,
2461095.833333333, , , 08 04 15.05, +30 43 26.6,  151.9210,  -284.982,    n.a.,   n.a.,   15.738,   n.a.,   1.081987527675, 16.5486222,  0.11662062224078, 18.3977606,   35.7275,   54.0,  47.5842,
2461095.840277778, , , 08 04 17.02, +30 42 39.2,  152.4805,  -284.688,    n.a.,   n.a.,   15.739,   n.a.,   1.082053894046, 16.5476364,  0.11669441956166, 18.4018538,   35.7205,   53.9,  47.6868,
2461095.847222222, , , 08 04 19.01, +30 41 51.9,  153.0421,  -284.378,    n.a.,   n.a.,   15.740,   n.a.,   1.082120256463, 16.5466505,  0.11676823197192, 18.4052849,   35.7135,   53.8,  47.7902,
2461095.854166667, , , 08 04 21.00, +30 41 04.6,  153.6042,  -284.051,    n.a.,   n.a.,   15.741,   n.a.,   1.082186614926, 16.5456647,  0.11684205681072, 18.4080514,   35.7065,   53.7,  47.8944,
2461095.861111111, , , 08 04 23.00, +30 40 17.3,  154.1655,  -283.709,    n.a.,   n.a.,   15.743,   n.a.,   1.082252969434, 16.5446789,  0.11691589140983, 18.4101522,   35.6995,   53.6,  47.9993,
2461095.868055556, , , 08 04 25.00, +30 39 30.2,  154.7245,  -283.350,    n.a.,   n.a.,   15.744,   n.a.,   1.082319319988, 16.5436930,  0.11698973309864, 18.4115872,   35.6925,   53.4,  48.1050,
2461095.875000000, , , 08 04 27.01, +30 38 43.0,  155.2798,  -282.976,    n.a.,   n.a.,   15.745,   n.a.,   1.082385666589, 16.5427072,  0.11706357920922, 18.4123578,   35.6855,   53.3,  48.2112,
2461095.881944444,A, , 08 04 29.03, +30 37 56.0,  155.8301,  -282.585,    n.a.,   n.a.,   15.747,   n.a.,   1.082452009235, 16.5417214,  0.11713742708141, 18.4124666,   35.6784,   53.2,  48.3181,
2461095.888888889,A, , 08 04 31.06, +30 37 09.0,  156.3738,  -282.179,    n.a.,   n.a.,   15.748,   n.a.,   1.082518347928, 16.5407355,  0.11721127406781, 18.4119172,   35.6713,   53.1,  48.4255,
2461095.895833333,A, , 08 04 33.09, +30 36 22.1,  156.9097,  -281.758,    n.a.,   n.a.,   15.749,   n.a.,   1.082584682667, 16.5397497,  0.11728511753884, 18.4107149,   35.6642,   53.0,  48.5334,
2461095.902777778,N, , 08 04 35.12, +30 35 35.2,  157.4364,  -281.322,    n.a.,   n.a.,   15.751,   n.a.,   1.082651013453, 16.5387638,  0.11735895488770, 18.4088659,   35.6571,   52.8,  48.6417,
2461095.909722222,N, , 08 04 37.17, +30 34 48.4,  157.9526,  -280.870,    n.a.,   n.a.,   15.752,   n.a.,   1.082717340285, 16.5377779,  0.11743278353532, 18.4063776,   35.6500,   52.7,  48.7504,
2461095.916666667,N, , 08 04 39.22, +30 34 01.7,  158.4568,  -280.404,    n.a.,   n.a.,   15.753,   n.a.,   1.082783663164, 16.5367921,  0.11750660093524, 18.4032590,   35.6429,   52.6,  48.8595,
2461095.923611111,C, , 08 04 41.28, +30 33 15.1,  158.9479,  -279.924,    n.a.,   n.a.,   15.755,   n.a.,   1.082849982091, 16.5358062,  0.11758040457845, 18.3995199,   35.6358,   52.5,  48.9689,
2461095.930555556,C, , 08 04 43.34, +30 32 28.6,  159.4245,  -279.430,    n.a.,   n.a.,   15.756,   n.a.,   1.082916297064, 16.5348203,  0.11765419199817, 18.3951713,   35.6286,   52.4,  49.0785,
2461095.937500000,*, , 08 04 45.41, +30 31 42.1,  159.8854,  -278.922,    n.a.,   n.a.,   15.757,   n.a.,   1.082982608084, 16.5338344,  0.11772796077445, 18.3902256,   35.6215,   52.2,  49.1883,
2461095.944444444,*, , 08 04 47.48, +30 30 55.7,  160.3295,  -278.401,    n.a.,   n.a.,   15.758,   n.a.,   1.083048915152, 16.5328486,  0.11780170853887, 18.3846962,   35.6143,   52.1,  49.2983,
2461095.951388889,*, , 08 04 49.56, +30 30 09.5,  160.7555,  -277.867,    n.a.,   n.a.,   15.760,   n.a.,   1.083115218267, 16.5318627,  0.11787543297895, 18.3785976,   35.6071,   52.0,  49.4083,
2461095.958333333,*, , 08 04 51.65, +30 29 23.3,  161.1623,  -277.321,    n.a.,   n.a.,   15.761,   n.a.,   1.083181517429, 16.5308768,  0.11794913184256, 18.3719453,   35.5999,   51.9,  49.5184,
2461095.965277778,*, , 08 04 53.74, +30 28 37.2,  161.5488,  -276.763,    n.a.,   n.a.,   15.762,   n.a.,   1.083247812639, 16.5298909,  0.11802280294222, 18.3647561,   35.5928,   51.8,  49.6285,
2461095.972222222,*, , 08 04 55.83, +30 27 51.2,  161.9140,  -276.193,    n.a.,   n.a.,   15.764,   n.a.,   1.083314103897, 16.5289050,  0.11809644415921, 18.3570475,   35.5856,   51.6,  49.7384,
2461095.979166667,*, , 08 04 57.93, +30 27 05.2,  162.2569,  -275.613,    n.a.,   n.a.,   15.765,   n.a.,   1.083380391203, 16.5279191,  0.11817005344762, 18.3488381,   35.5784,   51.5,  49.8483,
2461095.986111111,*, , 08 05 00.03, +30 26 19.4,  162.5764,  -275.022,    n.a.,   n.a.,   15.766,   n.a.,   1.083446674557, 16.5269332,  0.11824362883825, 18.3401477,   35.5712,   51.4,  49.9580,
2461095.993055556,*, , 08 05 02.14, +30 25 33.7,  162.8717,  -274.422,    n.a.,   n.a.,   15.767,   n.a.,   1.083512953958, 16.5259473,  0.11831716844231, 18.3309967,   35.5640,   51.3,  50.0674,
2461096.000000000,*, , 08 05 04.25, +30 24 48.1,  163.1419,  -273.812,    n.a.,   n.a.,   15.769,   n.a.,   1.083579229408, 16.5249614,  0.11839067045502, 18.3214064,   35.5568,   51.2,  50.1765,
2461096.006944444,*, , 08 05 06.36, +30 24 02.6,  163.3862,  -273.194,    n.a.,   n.a.,   15.770,   n.a.,   1.083645500905, 16.5239754,  0.11846413315905, 18.3113992,   35.5496,   51.0,  50.2853,
2461096.013888889,*, , 08 05 08.48, +30 23 17.2,  163.6037,  -272.567,    n.a.,   n.a.,   15.771,   n.a.,   1.083711768451, 16.5229895,  0.11853755492779, 18.3009979,   35.5424,   50.9,  50.3938,
2461096.020833333,*, , 08 05 10.59, +30 22 31.9,  163.7938,  -271.934,    n.a.,   n.a.,   15.773,   n.a.,   1.083778032046, 16.5220036,  0.11861093422842, 18.2902264,   35.5352,   50.8,  50.5017,
2461096.027777778,*, , 08 05 12.71, +30 21 46.7,  163.9558,  -271.293,    n.a.,   n.a.,   15.774,   n.a.,   1.083844291688, 16.5210177,  0.11868426962484, 18.2791092,   35.5281,   50.7,  50.6092,
2461096.034722222,*, , 08 05 14.83, +30 21 01.6,  164.0891,  -270.646,    n.a.,   n.a.,   15.775,   n.a.,   1.083910547379, 16.5200317,  0.11875755978040, 18.2676713,   35.5209,   50.6,  50.7162,
2461096.041666667,*, , 08 05 16.96, +30 20 16.6,  164.1932,  -269.994,    n.a.,   n.a.,   15.776,   n.a.,   1.083976799119, 16.5190458,  0.11883080346044, 18.2559384,   35.5137,   50.4,  50.8225,
2461096.048611111,*, , 08 05 19.08, +30 19 31.8,  164.2675,  -269.337,    n.a.,   n.a.,   15.778,   n.a.,   1.084043046907, 16.5180599,  0.11890399953464, 18.2439370,   35.5066,   50.3,  50.9283,
2461096.055555556,*, , 08 05 21.20, +30 18 47.0,  164.3115,  -268.676,    n.a.,   n.a.,   15.779,   n.a.,   1.084109290743, 16.5170739,  0.11897714697918, 18.2316937,   35.4994,   50.2,  51.0333,
2461096.062500000,*, , 08 05 23.33, +30 18 02.3,  164.3250,  -268.011,    n.a.,   n.a.,   15.780,   n.a.,   1.084175530629, 16.5160880,  0.11905024487867, 18.2192358,   35.4923,   50.1,  51.1376,
2461096.069444444,*, , 08 05 25.45, +30 17 17.8,  164.3075,  -267.344,    n.a.,   n.a.,   15.781,   n.a.,   1.084241766562, 16.5151020,  0.11912329242794, 18.2065910,   35.4852,   50.0,  51.2411,
2461096.076388889,*, , 08 05 27.57, +30 16 33.4,  164.2588,  -266.675,    n.a.,   n.a.,   15.783,   n.a.,   1.084307998545, 16.5141161,  0.11919628893355, 18.1937874,   35.4781,   49.9,  51.3439,
2461096.083333333,*, , 08 05 29.69, +30 15 49.1,  164.1788,  -266.004,    n.a.,   n.a.,   15.784,   n.a.,   1.084374226576, 16.5131301,  0.11926923381507, 18.1808533,   35.4710,   49.7,  51.4457,
2461096.090277778,*, , 08 05 31.81, +30 15 04.9,  164.0672,  -265.332,    n.a.,   n.a.,   15.785,   n.a.,   1.084440450656, 16.5121442,  0.11934212660628, 18.1678173,   35.4639,   49.6,  51.5467,
2461096.097222222,*, , 08 05 33.93, +30 14 20.8,  163.9240,  -264.661,    n.a.,   n.a.,   15.786,   n.a.,   1.084506670784, 16.5111582,  0.11941496695603, 18.1547080,   35.4569,   49.5,  51.6467,
2461096.104166667,*, , 08 05 36.05, +30 13 36.8,  163.7492,  -263.990,    n.a.,   n.a.,   15.788,   n.a.,   1.084572886961, 16.5101722,  0.11948775462888, 18.1415546,   35.4498,   49.4,  51.7457,
2461096.111111111,*, , 08 05 38.16, +30 12 52.9,  163.5427,  -263.321,    n.a.,   n.a.,   15.789,   n.a.,   1.084639099187, 16.5091863,  0.11956048950562, 18.1283860,   35.4428,   49.3,  51.8438,
2461096.118055556,*, , 08 05 40.27, +30 12 09.2,  163.3047,  -262.653,    n.a.,   n.a.,   15.790,   n.a.,   1.084705307461, 16.5082003,  0.11963317158344, 18.1152311,   35.4358,   49.2,  51.9407,
2461096.125000000,*, , 08 05 42.38, +30 11 25.5,  163.0353,  -261.989,    n.a.,   n.a.,   15.791,   n.a.,   1.084771511784, 16.5072143,  0.11970580097603, 18.1021191,   35.4289,   49.1,  52.0366,
2461096.131944444,*, , 08 05 44.48, +30 10 42.0,  162.7349,  -261.328,    n.a.,   n.a.,   15.793,   n.a.,   1.084837712156, 16.5062283,  0.11977837791327, 18.0890789,   35.4220,   49.0,  52.1314,
2461096.138888889,*, , 08 05 46.58, +30 09 58.5,  162.4035,  -260.671,    n.a.,   n.a.,   15.794,   n.a.,   1.084903908576, 16.5052423,  0.11985090274091, 18.0761393,   35.4150,   48.9,  52.2250,
2461096.145833333,*, , 08 05 48.67, +30 09 15.2,  162.0416,  -260.019,    n.a.,   n.a.,   15.795,   n.a.,   1.084970101045, 16.5042563,  0.11992337591986, 18.0633289,   35.4082,   48.8,  52.3175,
2461096.152777778,*, , 08 05 50.76, +30 08 32.0,  161.6496,  -259.372,    n.a.,   n.a.,   15.796,   n.a.,   1.085036289562, 16.5032704,  0.11999579802534, 18.0506761,   35.4013,   48.7,  52.4088,
2461096.159722222,*, , 08 05 52.84, +30 07 48.9,  161.2279,  -258.732,    n.a.,   n.a.,   15.798,   n.a.,   1.085102474128, 16.5022844,  0.12006816974582, 18.0382090,   35.3945,   48.6,  52.4988,
2461096.166666667,*, , 08 05 54.92, +30 07 05.9,  160.7769,  -258.098,    n.a.,   n.a.,   15.799,   n.a.,   1.085168654742, 16.5012984,  0.12014049188167, 18.0259552,   35.3877,   48.5,  52.5876,
2461096.173611111,*, , 08 05 56.99, +30 06 23.0,  160.2974,  -257.472,    n.a.,   n.a.,   15.800,   n.a.,   1.085234831404, 16.5003124,  0.12021276534373, 18.0139422,   35.3809,   48.4,  52.6752,
2461096.180555556,*, , 08 05 59.05, +30 05 40.2,  159.7899,  -256.853,    n.a.,   n.a.,   15.801,   n.a.,   1.085301004115, 16.4993264,  0.12028499115152, 18.0021967,   35.3742,   48.3,  52.7614,
2461096.187500000,*, , 08 06 01.11, +30 04 57.6,  159.2550,  -256.244,    n.a.,   n.a.,   15.803,   n.a.,   1.085367172874, 16.4983403,  0.12035717043135, 17.9907452,   35.3675,   48.2,  52.8464,
2461096.194444444,*, , 08 06 03.16, +30 04 15.0,  158.6935,  -255.643,    n.a.,   n.a.,   15.804,   n.a.,   1.085433337681, 16.4973543,  0.12042930441418, 17.9796135,   35.3608,   48.1,  52.9301,
2461096.201388889,*, , 08 06 05.20, +30 03 32.5,  158.1062,  -255.052,    n.a.,   n.a.,   15.805,   n.a.,   1.085499498536, 16.4963683,  0.12050139443329, 17.9688268,   35.3542,   48.0,  53.0125,
2461096.208333333,*, , 08 06 07.23, +30 02 50.1,  157.4938,  -254.472,    n.a.,   n.a.,   15.806,   n.a.,   1.085565655438, 16.4953823,  0.12057344192178, 17.9584096,   35.3476,   47.9,  53.0935,
2461096.215277778,*, , 08 06 09.26, +30 02 07.8,  156.8572,  -253.902,    n.a.,   n.a.,   15.808,   n.a.,   1.085631808389, 16.4943963,  0.12064544840979, 17.9483858,   35.3411,   47.8,  53.1732,
2461096.222222222,*, , 08 06 11.28, +30 01 25.6,  156.1975,  -253.343,    n.a.,   n.a.,   15.809,   n.a.,   1.085697957387, 16.4934103,  0.12071741552168, 17.9387784,   35.3346,   47.7,  53.2516,
2461096.229166667,*, , 08 06 13.28, +30 00 43.5,  155.5154,  -252.797,    n.a.,   n.a.,   15.810,   n.a.,   1.085764102433, 16.4924242,  0.12078934497290, 17.9296099,   35.3281,   47.6,  53.3287,
2461096.236111111,*, , 08 06 15.28, +30 00 01.5,  154.8120,  -252.262,    n.a.,   n.a.,   15.811,   n.a.,   1.085830243527, 16.4914382,  0.12086123856676, 17.9209016,   35.3217,   47.5,  53.4044,
2461096.243055556,*,m, 08 06 17.27, +29 59 19.5,  154.0884,  -251.740,    n.a.,   n.a.,   15.813,   n.a.,   1.085896380668, 16.4904522,  0.12093309819098, 17.9126743,   35.3153,   47.5,  53.4788,
2461096.250000000,*,m, 08 06 19.25, +29 58 37.7,  153.3455,  -251.231,    n.a.,   n.a.,   15.814,   n.a.,   1.085962513856, 16.4894661,  0.12100492581413, 17.9049475,   35.3090,   47.4,  53.5518,
