	Date_________JDUT	mag_correction
0	61094.560505	2.3895691125564307
1	61094.561057	2.3895052010902886
2	61094.561545	2.3894487022964612
3	61094.562028	2.389392784829118
4	61094.562515	2.3893364051939256
5	61094.563048	2.3892746497166724
6	61094.563586	2.389212317931371
7	61094.564126	2.3891497574692213
8	61094.564668	2.389086968364595
9	61094.565212	2.389023950651138
10	61094.570731	2.3883846629118204
11	61094.571275	2.388321623054494
12	61094.571821	2.3882583545439586
13	61094.572309	2.3882018094999022
14	61094.572854	2.388138662752077
15	61094.573398	2.388075634964065
16	61094.573937	2.3880131895251293
17	61094.574482	2.3879500520463073
18	61094.57502	2.3878877285517577
19	61094.575502	2.387831894827471
20	61094.575997	2.3877745577400025
21	61094.576487	2.3877177920565757
22	61094.576977	2.387660987826537
23	61094.577514	2.3875987379119397
24	61094.57805	2.387536606926916
25	61094.578537	2.387480158431431
26	61094.579084	2.3874167582543997
27	61094.579622	2.3873544042761887
28	61094.580117	2.3872970366534334
29	61094.580659	2.387234224941753
30	61094.581199	2.387171648061592
31	61094.581742	2.3871087266053688
32	61094.582228	2.3870524127777597
33	61094.582721	2.386995290367283
34	61094.583257	2.3869331885592335
35	61094.583793	2.38687104136157
36	61094.58433	2.3868087731820458
37	61094.584867	2.386746508020826
38	61094.585353	2.386690158911816
39	61094.585847	2.386632884779086
40	61094.586382	2.3865708600055084
41	61094.586921	2.386508374523487
42	61094.587468	2.3864449647209907
43	61094.588012	2.3863819057904982
44	61094.588548	2.3863197772248816
45	61094.589034	2.3862634468319683
46	61094.589527	2.3862063076192506
47	61094.590071	2.3861432604024997
48	61094.59062	2.3860796006774874
49	61094.591153	2.3860177780490206
50	61094.591655	2.385959553829445
51	61094.592202	2.385896113310974
52	61094.592689	2.3858396341702672
53	61094.593176	2.3857831575120207
54	61094.593719	2.385720189546924
55	61094.594252	2.3856583842134675
56	61094.594798	2.385595074517405
57	61094.595339	2.3855323476572714
58	61094.595834	2.385474957002943
59	61094.596369	2.385412931603249
60	61094.596857	2.385356357775798
61	61094.597343	2.3853000054981397
62	61094.59783	2.3852435010096276
63	61094.598364	2.3851815461728507
64	61094.598905	2.38511878224116
65	61094.599441	2.3850566014075265
66	61094.599989	2.3849930315772454
67	61094.600484	2.3849356126287926
68	61094.60257	2.384693669257388
69	61094.603116	2.384630349323053
70	61094.603605	2.384573642360871
71	61094.604142	2.38451137195496
72	61094.60468	2.3844489342415947
73	61094.605213	2.38438707720849
74	61094.6057	2.3843305612865726
75	61094.606191	2.384273583685639
76	61094.606729	2.384211154919021
77	61094.607269	2.38414849712651
78	61094.607802	2.3840866545624633
79	61094.608343	2.3840238868245587
80	61094.608836	2.3839666907995447
81	61094.609322	2.3839103093817737
82	61094.609858	2.3838481302754535
83	61094.610401	2.3837851421993057
84	61094.610941	2.3837225051862094
85	61094.611487	2.3836591355564622
86	61094.612029	2.383596215406969
87	61094.612576	2.383532717939404
88	61094.613074	2.3834749112744706
89	61094.613576	2.3834166429322057
90	61094.614122	2.383353270406776
91	61094.61461	2.3832966324075917
92	61094.615104	2.383239300583341
93	61094.61565	2.3831759368074517
94	61094.616145	2.383118494328083
95	61094.616643	2.383060706304928
96	61094.617141	2.383002920881924
97	61094.617681	2.3829402649276017
98	61094.618217	2.3828780590826106
99	61094.618755	2.382815584496455
100	61094.619242	2.382759034843551
101	61094.619727	2.382702719902395
102	61094.620263	2.3826404860563195
103	61094.620801	2.3825780230271656
104	61094.621289	2.3825213677394403
105	61094.621824	2.3824592587702464
106	61094.622362	2.382396804555442
107	61094.6229	2.3823343533778902
108	61094.623432	2.3822726016684315
109	61094.62397	2.3822101565305713
110	61094.62452	2.3821463217033747
111	61094.625004	2.382090149259299
112	61094.625489	2.382033812713509
113	61094.626034	2.381970509646659
114	61094.626527	2.381913249194077
115	61094.627064	2.3818508811804557
116	61094.627581	2.381790838859869
117	61094.628117	2.3817285929191714
118	61094.62861	2.381671343253301
119	61094.629145	2.3816092192217346
120	61094.629686	2.381546401527997
121	61094.630226	2.3814837030127154
122	61094.630765	2.381421123658562
123	61094.631311	2.381357734695335
124	61094.631804	2.3813005015609545
125	61094.632301	2.3812427694324305
126	61094.632846	2.38117944847759
127	61094.633386	2.3811167115289864
128	61094.633867	2.3810608317548003
129	61094.634411	2.3809976359377494
130	61094.634955	2.3809344432309945
131	61094.635494	2.3808718344069755
132	61094.636036	2.3808088801889946
133	61094.636523	2.3807523169472065
134	61094.637064	2.3806894847268083
135	61094.637568	2.3806309524861553
136	61094.638114	2.380567545568779
137	61094.638655	2.3805047223891003
138	61094.639194	2.3804421029083818
139	61094.639688	2.3803846918769613
140	61094.640223	2.3803225188580477
141	61094.640711	2.3802658103936296
142	61094.641203	2.3802086396411455
143	61094.64174	2.3801462427619056
144	61094.642227	2.3800896582702085
145	61094.642711	2.380033424818258
146	61094.643247	2.3799711526302563
147	61094.643733	2.3799146920260097
148	61094.644224	2.3798576530714937
149	61094.644772	2.3797939954801866
150	61094.645276	2.3797354518676235
151	61094.645823	2.37967191648416
