	Date_________JDUT	mag_correction
0	61114.540675	-0.475901083265028
1	61114.542202	-0.4759825639745898
2	61114.543729	-0.476064474615952
3	61114.545292	-0.47614831271567903
4	61114.54682	-0.4762302698856178
5	61114.548349	-0.47631227717241065
6	61114.549877	-0.4763937564099192
7	61114.551408	-0.4764752943960402
8	61114.552937	-0.4765567223399736
9	61114.554465	-0.47663809350818154
10	61114.555995	-0.4767195821335657
11	61114.557522	-0.4768009433103416
12	61114.559054	-0.4768825673592755
13	61114.560585	-0.47696413459113374
14	61114.562113	-0.477045538465544
15	61114.563642	-0.4771274920380756
16	61114.565169	-0.4772095040864899
17	61114.566704	-0.4772919422464825
18	61114.568232	-0.4773740009308507
19	61114.569761	-0.477455992201992
20	61114.571288	-0.4775374229220142
21	61114.572817	-0.4776189567628235
22	61114.574344	-0.47770038042495244
23	61114.575873	-0.4777819071993963
