61106.504392	0.082415	0.005422
61106.505579	0.069970	0.004859
61106.506757	0.069374	0.004389
61106.507936	0.074252	0.004065
61106.509131	0.077099	0.003832
61106.510313	0.075717	0.003574
61106.512671	0.079405	0.003364
61106.513858	0.073348	0.003225
61106.515037	0.065960	0.003169
61106.516220	0.072480	0.003104
61106.517400	0.072048	0.003097
61106.518580	0.071348	0.003015
61106.519764	0.070332	0.002991
61106.520945	0.077124	0.003008
61106.522131	0.070479	0.002989
61106.523315	0.068663	0.002989
61106.524494	0.067373	0.002975
61106.525675	0.061525	0.002961
61106.527043	0.063870	0.002911
61106.528223	0.061997	0.002976
61106.529400	0.058412	0.002921
61106.530580	0.057241	0.002969
61106.531758	0.056190	0.002998
61106.532963	0.055691	0.003010
61106.534149	0.062603	0.003078
61106.535342	0.057976	0.003112
61106.536530	0.048211	0.003134
61106.537716	0.052835	0.003195
61106.553126	0.042446	0.003600
61106.554306	0.037230	0.003585
61106.555496	0.035141	0.003633
61106.556676	0.032884	0.003615
61106.557857	0.035899	0.003594
61106.559037	0.036331	0.003655
61106.560219	0.030929	0.003618
61106.561404	0.040821	0.003691
61106.562585	0.034841	0.003692
61106.563793	0.031181	0.003662
61106.565005	0.036379	0.003653
61106.566181	0.035884	0.003695
61106.567365	0.041543	0.003694
61106.568545	0.029995	0.003704
61106.569726	0.030145	0.003720
61106.570906	0.032812	0.003739
61106.572093	0.030328	0.003710
61106.573272	0.039538	0.003748
61106.574452	0.037520	0.003693
61106.575645	0.034137	0.003711
61106.576855	0.043046	0.003700
61106.578037	0.028921	0.003712
61106.579240	0.037442	0.003753
61106.580426	0.032269	0.003737
61106.581606	0.044505	0.003735
61106.582785	0.038124	0.003711
61106.583973	0.037076	0.003741
61106.585174	0.034436	0.003739
61106.586356	0.036685	0.003704
61106.587541	0.030432	0.003785
61106.588720	0.034308	0.003739
61106.589900	0.034444	0.003782
61106.591078	0.031415	0.003802
61106.592267	0.034883	0.003764
61106.596803	0.040867	0.003832
61106.597980	0.032593	0.003838
61106.599180	0.042041	0.003876
61106.600360	0.039744	0.003848
61106.601541	0.034531	0.003934
61106.602757	0.032860	0.003910
61106.603934	0.037708	0.003910
61106.605137	0.035368	0.003930
