#	Label	J.D.-2400000	rel_flux_T1	rel_flux_err_T1	AIRMASS	Source-Sky_T1	Source_Error_T1
43	TN-G2882_2026-02-22_03-48-44.359_R_B2.fits	61093.659020	0.256586	0.003500	2.592173	14892.854393	183.495756
44	TN-G2882_2026-02-22_03-49-27.170_R_B2.fits	61093.659516	0.266339	0.003422	2.606570	16213.035445	187.230492
45	TN-G2882_2026-02-22_03-50-09.349_R_B2.fits	61093.660004	0.265805	0.003596	2.620918	15191.509199	184.947004
46	TN-G2882_2026-02-22_03-50-52.030_R_B2.fits	61093.660498	0.276627	0.003569	2.635603	16276.407972	187.775306
47	TN-G2882_2026-02-22_03-51-38.460_R_B2.fits	61093.661035	0.268518	0.003560	2.651767	15695.315017	186.868827
48	TN-G2882_2026-02-22_03-52-25.629_R_B2.fits	61093.661581	0.265005	0.003505	2.668399	15708.186933	186.953758
49	TN-G2882_2026-02-22_03-53-07.570_R_B2.fits	61093.662067	0.264516	0.003454	2.683367	15963.806772	187.512357
50	TN-G2882_2026-02-22_03-53-54.009_R_B2.fits	61093.662604	0.265574	0.003618	2.700144	15121.809317	185.213090
51	TN-G2882_2026-02-22_03-54-40.359_R_B2.fits	61093.663141	0.270093	0.003563	2.717101	15901.639290	188.296953
52	TN-G2882_2026-02-22_03-55-27.530_R_B2.fits	61093.663687	0.266442	0.003582	2.734582	15476.614140	187.169906
53	TN-G2882_2026-02-22_03-56-14.769_R_B2.fits	61093.664233	0.264530	0.003715	2.752317	14968.199481	189.935768
54	TN-G2882_2026-02-22_03-56-58.070_R_B2.fits	61093.664735	0.271168	0.003638	2.768779	15730.382410	189.517627
55	TN-G2882_2026-02-22_03-58-23.059_R_B2.fits	61093.665718	0.275679	0.003607	2.801684	16320.418871	191.261634
56	TN-G2882_2026-02-22_03-59-05.540_R_B2.fits	61093.666210	0.274627	0.003727	2.818428	15588.247329	189.544765
57	TN-G2882_2026-02-22_03-59-52.399_R_B2.fits	61093.666752	0.262384	0.003679	2.837132	14758.211894	186.641880
