61100.719802	0.338610	0.009054
61100.720313	0.366528	0.009329
61100.720812	0.354604	0.009268
61100.721314	0.360991	0.009223
61100.721822	0.355784	0.009255
61100.722320	0.350546	0.009126
61100.722834	0.357644	0.008969
61100.723334	0.356241	0.009063
61100.723819	0.372304	0.009476
61100.724345	0.353883	0.008989
61100.724822	0.358452	0.009186
61100.725307	0.373377	0.009350
61100.725795	0.375881	0.009334
61100.726295	0.362130	0.009172
61100.726777	0.355466	0.009034
61100.727257	0.347882	0.009050
61100.727737	0.350519	0.009137
61100.728214	0.350194	0.009078
61100.728706	0.382626	0.009570
61100.729185	0.365820	0.009277
61100.729685	0.350692	0.008989
61100.730169	0.376317	0.009613
61100.730667	0.364352	0.009027
61100.731167	0.361267	0.009258
61100.731646	0.357927	0.009242
61100.732123	0.352914	0.008945
61100.732623	0.347560	0.009086
61100.733100	0.373023	0.009672
61100.733609	0.351601	0.009108
61100.734090	0.340493	0.009054
61100.734574	0.355056	0.009027
61100.735052	0.353980	0.009156
61100.735536	0.359712	0.009060
61100.736016	0.353765	0.008969
61100.736498	0.359440	0.009231
61100.736976	0.347219	0.008984
61100.737458	0.357321	0.009111
61100.737957	0.333669	0.008774
61100.738465	0.345968	0.008961
61100.738943	0.351677	0.009111
61100.739423	0.324830	0.008783
61100.739921	0.351398	0.009344
61100.740419	0.333978	0.008770
61100.740918	0.352003	0.009129
61100.741396	0.336182	0.009044
61100.741877	0.331825	0.008780
61100.742377	0.348926	0.009121
61100.742854	0.343635	0.008926
61100.743360	0.345126	0.009054
61100.744909	0.332637	0.008911
61100.745419	0.332281	0.009010
61100.745898	0.332020	0.008696
61100.746398	0.346626	0.009058
61100.746900	0.332121	0.008962
61100.747378	0.330576	0.008895
61100.747855	0.348500	0.008914
61100.748356	0.347329	0.008998
61100.748836	0.336718	0.009082
61100.749314	0.329866	0.008648
61100.749794	0.343438	0.008942
61100.750301	0.348339	0.008905
61100.750778	0.342227	0.008930
61100.751256	0.341058	0.008870
61100.751742	0.355156	0.009115
61100.752219	0.356213	0.009049
61100.752699	0.339115	0.008848
61100.753180	0.353872	0.009124
61100.753663	0.368043	0.009100
61100.754144	0.341727	0.008867
61100.754627	0.354240	0.009106
61100.755140	0.348095	0.008793
61100.755619	0.360651	0.009128
61100.756100	0.357788	0.008907
61100.756590	0.368015	0.009275
61100.757071	0.356801	0.009230
61100.757552	0.353186	0.008935
61100.758030	0.367351	0.009123
61100.758507	0.364915	0.009092
61100.758986	0.346305	0.008843
61100.759464	0.371874	0.009373
61100.759980	0.344305	0.008774
61100.760480	0.349510	0.009079
61100.760956	0.352569	0.008897
61100.761437	0.362305	0.009074
61100.761916	0.367059	0.009278
61100.762395	0.365704	0.009271
61100.762873	0.344964	0.008789
61100.763352	0.362683	0.009034
61100.763829	0.348671	0.008894
61100.764311	0.370304	0.009434
61100.764805	0.342830	0.008880
61100.765283	0.370854	0.009220
61100.765760	0.362436	0.009070
61100.766270	0.370529	0.009061
61100.766747	0.363729	0.009155
61100.767226	0.362346	0.008945
61100.767709	0.350854	0.008899
61100.768188	0.357108	0.008907
61100.768666	0.360421	0.009195
61100.769145	0.342860	0.008905
61100.769623	0.370384	0.009251
61100.773023	0.360489	0.009000
61100.773501	0.356549	0.008889
61100.773980	0.366745	0.009299
61100.774463	0.361497	0.008996
61100.774941	0.362836	0.008937
